Chromosome,Chr_Size_bp,Chr_GC_count,Chr_%GC,Chr_AT_count,Chr_%AT
NZ_CP066263.1,6164862,3645186,59.12842817892761,2519676,40.87157182107239
NZ_CP061172.1,6193667,2784877,44.96329880182451,3408790,55.03670119817549
NZ_CP068126.1,3514679,1495997,42.5642569349861,2018682,57.4357430650139
NZ_CP064943.1,5033945,3087042,61.32450791575991,1946903,38.67549208424009
NZ_CP032841.1,4739272,2631070,55.5163324662522,2108202,44.4836675337478
NZ_CP080172.1,4859576,2461331,50.64908955019944,2398245,49.35091044980056
NZ_CP043894.1,353717,124077,35.07804261598962,229640,64.92195738401038
NZ_CP028918.1,3694576,2374203,64.26185305160863,1320373,35.738146948391375
NZ_CP024418.1,3999012,1570000,39.25969714519486,2429012,60.74030285480514
NZ_CP070353.1,4152503,2612595,62.91614960904303,1539908,37.083850390956975
NZ_CP018965.1,4794957,2426533,50.60593869767758,2368424,49.39406130232242
NZ_CP016012.1,4898059,2555638,52.17654585214265,2342421,47.82345414785735
NZ_CP061944.1,5444993,3370916,61.908546071592745,2074077,38.091453928407255
NZ_CP065675.1,3293211,936936,28.450530500475068,2356275,71.54946949952493
NZ_CP064103.1,5284197,2665374,50.440473737069226,2618823,49.55952626293077
NZ_CP044175.1,1754049,549215,31.311268955428268,1204834,68.68873104457174
NZ_CP085743.1,4560312,2522150,55.30652288703054,2038162,44.69347711296946
NZ_CP047399.1,1064389,454663,42.71586797683929,609726,57.28413202316071
NZ_CP021146.1,2230177,1012750,45.41119382004209,1217427,54.58880617995791
NZ_CP083361.1,3610911,1629709,45.13290413416448,1981202,54.86709586583552
NZ_CP018681.2,2260627,1014914,44.8952436647001,1245713,55.104756335299896
NZ_CP090184.1,3058984,1369484,44.76924364429497,1689500,55.23075635570503
NZ_CP073111.1,2671044,1597384,59.80373217363697,1073660,40.19626782636303
NZ_CP017188.2,5364156,3464538,64.58682409683834,1899618,35.41317590316166
NZ_CP028247.1,2015015,849390,42.15303608161726,1165625,57.84696391838274
NZ_CP076170.1,5230079,1850445,35.38082311949781,3379634,64.61917688050218
NZ_CP098347.1,5498795,3151158,57.30633711567716,2347637,42.69366288432284
NZ_CP070045.1,5205669,2636014,50.63737244915111,2569655,49.36262755084889
NZ_CP093403.1,4880447,2539763,52.03955703237839,2340684,47.96044296762161
NZ_AP019823.1,2548198,780304,30.621796265439343,1767894,69.37820373456066
NZ_CP059853.1,3678128,2277467,61.91918823923474,1400661,38.08081176076526
NZ_CP071244.1,5117309,3059768,59.79251985760485,2057541,40.20748014239516
NZ_CP097370.1,4855612,2463105,50.726973242507846,2392507,49.27302675749216
NZ_CP029707.1,7038012,4638875,65.91172336733726,2399137,34.08827663266274
NZ_CP082341.1,4226818,2435258,57.61445134377681,1791560,42.38554865622319
NZ_CP075113.1,4843563,2527352,52.179604146782026,2316211,47.82039585321797
NZ_CP024819.1,5311319,2767409,52.10398772884852,2543910,47.89601227115148
NZ_CP031341.1,5408598,2745271,50.75753457735258,2663327,49.24246542264742
NZ_CP055538.1,5067906,2659827,52.48374772539191,2408079,47.51625227460809
NZ_CP066308.1,4457958,2422280,54.33608840639593,2035678,45.66391159360407
NZ_CP016855.1,2873063,942425,32.80210005836976,1930638,67.19789994163024
NZ_CP066270.1,5717648,3301443,57.7412775323,2416205,42.2587224677
NZ_CP043634.1,3591742,1172987,32.65788578355572,2418755,67.34211421644429
NZ_CP073764.1,3458606,2079841,60.13523945774685,1378765,39.86476054225315
NZ_CP063503.1,4821224,2452937,50.87788910036124,2368287,49.12211089963876
NZ_CP071466.1,5137710,1966373,38.27333578578783,3171337,61.72666421421217
NZ_AP017375.1,5319768,1939245,36.45356338847859,3380523,63.54643661152141
NZ_CP053915.1,4989027,3389353,67.936152680673,1599674,32.063847319327
NZ_CP097322.1,7301482,5269196,72.16611641307888,2032286,27.83388358692112
NZ_CP049910.1,6477426,3980488,61.451693929039095,2496938,38.548306070960905
NZ_CP059739.1,2731067,1042603,38.17566540842828,1688464,61.82433459157172
NZ_CP078020.1,4996134,2598361,52.0074321465357,2397773,47.9925678534643
NZ_CP015908.1,2422150,854872,35.29393307598621,1567278,64.70606692401378
NZ_LS992190.1,5124666,2601874,50.771581991880055,2522792,49.228418008119945
NZ_CP085137.1,3271828,2380172,72.74746716514437,891656,27.25253283485563
NZ_CP047665.1,4774827,2426370,50.81587249129655,2348457,49.184127508703455
NZ_CP021454.1,4978342,2526679,50.75342352935977,2451663,49.24657647064023
NZ_AP025764.1,4723114,2605922,55.17381117627057,2117192,44.82618882372943
NZ_CP065474.1,5847354,3256569,55.69303654268239,2590785,44.306963457317615
NZ_CP079745.1,3579186,2107535,58.88308123690694,1471651,41.11691876309306
NZ_CP071843.1,1841131,821360,44.61170878117853,1019771,55.38829121882147
NZ_CP075968.1,2993781,847970,28.324383112859625,2145811,71.67561688714038
NZ_CP022786.1,3870145,2580840,66.6858735267025,1289305,33.314126473297506
NZ_CP069657.1,4896568,2486533,50.78113895283391,2410035,49.218861047166094
NZ_CP097220.1,5346226,3073966,57.497868589917445,2272260,42.50213141008256
NZ_AP018802.1,5357442,2712460,50.629759500896135,2644982,49.370240499103865
NZ_CP038918.1,3195621,1269498,39.72617528799567,1926123,60.273824712004334
NZ_CP065949.1,5470223,3141199,57.423600463820215,2329024,42.576399536179785
NZ_CP039453.1,4766619,2668563,55.98439900482921,2098056,44.01560099517079
NZ_CP033885.1,2485914,1143115,45.9836905057858,1342799,54.0163094942142
NZ_CP095125.1,4656431,2370791,50.91433761178895,2285640,49.085662388211055
NZ_CP034801.1,5478884,2766244,50.48918721403848,2712640,49.51081278596152
NZ_CP068136.1,2440373,785785,32.19938099626574,1654588,67.80061900373425
NZ_CP095762.1,5314982,3048081,57.34884897070207,2266901,42.651151029297935
NZ_CP050249.1,3742768,2430679,64.9433520859428,1312089,35.056647914057194
NZ_CP054560.1,4021945,1573556,39.12425455842882,2448389,60.87574544157118
NZ_CP075330.1,3210905,1433264,44.63738416427767,1777641,55.36261583572233
NZ_CP044514.1,357285,125327,35.07759911555201,231958,64.922400884448
NZ_AP022036.1,4769110,2418707,50.71610845629478,2350403,49.28389154370522
NZ_CP020588.1,4130956,1599292,38.71481565042088,2531664,61.285184349579126
NZ_CP021491.1,1894793,714419,37.70432970778338,1180374,62.29567029221662
NZ_CP027174.1,7012922,4624678,65.94509392803741,2388244,34.05490607196259
NZ_CP028800.2,3352482,1304811,38.92074588319937,2047671,61.07925411680063
NZ_CP062769.1,5459114,2757997,50.52096365820534,2701117,49.47903634179466
NZ_CP065460.1,5536327,3175163,57.3514353469367,2361164,42.6485646530633
NZ_CP015992.1,6244007,3947924,63.22741150033944,2296083,36.77258849966056
NZ_CP062733.1,5513996,2786148,50.52865471792145,2727848,49.47134528207855
NZ_CP019293.1,3486048,1587635,45.54254559891315,1898413,54.45745440108685
NZ_CP080370.1,4746945,2402884,50.6195879665764,2344061,49.3804120334236
NZ_CP045015.1,5213293,3003507,57.61247257731342,2209786,42.38752742268658
NZ_AP025787.1,4792741,2637952,55.04057072977656,2154789,44.959429270223445
NZ_CP028603.1,5504979,2782911,50.55261791189394,2722068,49.44738208810606
NZ_CP090402.1,4743616,2404149,50.68177946950175,2339467,49.31822053049825
NZ_CP090735.1,2406999,1622793,67.41976211872128,784206,32.58023788127872
NZ_CP034008.1,2818364,926816,32.88489350559403,1891548,67.11510649440598
NZ_CP061396.1,5534666,3167838,57.23629935392669,2366828,42.76370064607331
NZ_CP077399.1,4694595,2802333,59.692753048985054,1892262,40.30724695101495
NZ_CP020345.1,2137782,865101,40.46722256993464,1272681,59.532777430065366
NZ_CP045224.1,4100340,1193234,29.100855051044547,2907106,70.89914494895545
NZ_CP090915.1,2480092,798780,32.20767616685188,1681312,67.79232383314812
NZ_CP064704.1,7875792,4992903,63.39556707439709,2882889,36.60443292560291
NZ_CP073070.1,3318792,947468,28.54858032681771,2371324,71.45141967318229
NZ_CP060197.1,5823430,3685030,63.27937315293564,2138400,36.72062684706436
NZ_CP014371.1,2918010,956677,32.78525433428946,1961333,67.21474566571054
NZ_CP035151.1,1852892,785588,42.3979379262256,1067304,57.602062073774405
NZ_CP065432.1,4016386,1569291,39.072215668513934,2447095,60.92778433148607
NZ_CP054861.1,5586823,3462481,61.97584924383679,2124342,38.02415075616321
NZ_CP044975.1,4391519,2881991,65.62629012876866,1509528,34.37370987123134
NZ_CP023317.1,5027195,1924168,38.27518128896929,3103027,61.72481871103071
NZ_CP048442.1,2429771,1637430,67.39030139054256,792341,32.60969860945744
NZ_CP021642.1,1975443,783388,39.65632012667538,1192055,60.34367987332462
NZ_CP041713.1,2626338,1332821,50.74826621706726,1293517,49.25173378293274
NZ_CP070048.1,5122397,2597068,50.70024834076703,2525329,49.299751659232975
NZ_CP065167.1,5356183,3073713,57.386258087149,2282470,42.613741912851
NZ_CP056036.1,5219265,2644991,50.677461290047546,2574274,49.32253870995245
NZ_CP091174.1,4424182,2839789,64.18788829211819,1584393,35.81211170788181
NZ_CP058293.1,1619969,495620,30.59441260913017,1124349,69.40558739086983
NZ_CP032365.1,5448361,1929957,35.42270785654622,3518404,64.57729214345377
NZ_CP059603.1,2522052,1287848,51.06349908725117,1234204,48.936500912748826
NZ_CP038300.1,5546758,2804437,50.55993068383369,2742321,49.44006931616631
NZ_AP025767.1,4677566,2581396,55.18673600757317,2096170,44.81326399242683
NZ_CP089993.1,5213322,1843717,35.36549248252842,3369605,64.63450751747158
NZ_CP026490.1,6900059,5043985,73.1006068208982,1856074,26.899393179101807
NZ_CP086069.1,4974370,3381887,67.98623745318503,1592483,32.013762546814974
NZ_CP086724.1,5331479,3057932,57.35616702232157,2273547,42.64383297767843
NZ_CP075480.1,4582497,2330807,50.86325206541324,2251690,49.13674793458676
NZ_CP022229.3,5051470,2559711,50.67259629375212,2491759,49.327403706247885
NZ_CP096837.1,4837912,2449646,50.634364577115086,2388266,49.365635422884914
NZ_CP018384.1,4032598,2734354,67.80626286081578,1298244,32.19373713918422
NZ_CP034808.1,5529684,2791260,50.47774881891985,2738424,49.52225118108015
NZ_CP063845.1,4921229,3044042,61.8553210996684,1877187,38.144678900331606
NZ_CP045596.1,1989753,777377,39.06902012460843,1212376,60.93097987539157
NZ_CP022604.1,2585393,1385523,53.59042126284089,1199870,46.40957873715911
NZ_CP094076.1,1607515,622651,38.73375987160306,984864,61.26624012839694
NZ_CP015903.1,2381741,833565,34.99813791675921,1548176,65.00186208324078
NZ_CP014912.1,3235324,1525897,47.16365347025522,1709427,52.83634652974478
NZ_CP018635.1,4678113,2440573,52.17003095051359,2237540,47.82996904948641
NZ_CP048632.1,3195345,1898000,59.39890684730444,1297345,40.60109315269556
NZ_AP019011.1,2295374,1245276,54.25155116333983,1050098,45.74844883666017
NZ_CP091596.1,4161539,1626524,39.084675164644615,2535015,60.915324835355385
NZ_CP071214.1,5117300,3059758,59.79242960154769,2057542,40.20757039845231
NZ_CP024466.1,4409083,2260163,51.26152081963529,2148920,48.73847918036471
NZ_CP087580.1,5151098,2991528,58.075540399347865,2159570,41.924459600652135
NZ_CP010696.1,3700417,2219856,59.98934714655133,1480561,40.01065285344868
NZ_CP032608.1,5297164,1869524,35.292922779056866,3427640,64.70707722094313
NZ_LR134280.1,5299019,3044881,57.46122065235094,2254138,42.53877934764906
NZ_CP091231.1,2962928,1110253,37.47148091347478,1852675,62.52851908652522
NZ_CP088203.1,3015822,1144282,37.942623934701714,1871540,62.057376065298286
NZ_CP072186.1,2070944,725146,35.0152394270439,1345798,64.9847605729561
NZ_CP039171.1,3194963,1269107,39.7221188476987,1925856,60.2778811523013
NZ_CP054416.1,4061278,1586536,39.06494458148396,2474742,60.93505541851604
NZ_CP031906.1,4972544,2531058,50.90066573568781,2441486,49.09933426431219
NZ_CP056896.1,5099714,2654411,52.0501934030026,2445303,47.9498065969974
NZ_CP062068.1,1986474,695757,35.02472219621299,1290717,64.97527780378701
NZ_CP062774.1,5502331,2780775,50.5381264776692,2721556,49.461873522330805
NZ_CP043999.1,632731,154440,24.4084769040872,478291,75.5915230959128
NZ_CP051663.1,5007059,2543344,50.79516738268912,2463715,49.20483261731088
NZ_CP061660.1,4134685,1598395,38.65820491766604,2536290,61.34179508233396
NZ_CP083179.1,2529646,965057,38.149883422423535,1564589,61.85011657757647
NZ_CP076164.1,5229583,1850162,35.378767293682884,3379421,64.62123270631712
NZ_CP048767.1,1608273,492743,30.63801978892887,1115530,69.36198021107113
NZ_CP083016.1,5413231,3098672,57.24255994248167,2314559,42.75744005751833
NZ_CP045791.1,1670008,525029,31.43871167084229,1144979,68.5612883291577
NZ_AP023175.1,2703868,1693129,62.61877428927743,1010739,37.38122571072257
NZ_CP065777.1,2718572,1041195,38.299335092099824,1677377,61.700664907900176
NZ_CP042355.1,4952316,2931408,59.19266864230797,2020908,40.80733135769204
NZ_CP023022.1,3736581,1455908,38.96364082566389,2280673,61.03635917433611
NZ_CP098741.1,4823435,2517102,52.18484337406848,2306333,47.81515662593152
NZ_CP058212.1,6015151,3359235,55.846228964160666,2655916,44.15377103583933
NZ_CP053544.1,4526515,2874016,63.4929078993442,1652499,36.50709210065581
NZ_CP023070.1,3986633,2506736,62.87852430860829,1479897,37.12147569139171
NZ_CP081889.1,5176739,2979431,57.55420545636935,2197308,42.445794543630655
NZ_CP097616.1,2337700,945498,40.44565170894469,1392202,59.55434829105531
NZ_CP050120.1,2648637,1776186,67.06037860227732,872451,32.939621397722675
NZ_CP086657.1,1693479,532237,31.42861529431425,1161242,68.57138470568574
NZ_CP062771.1,5553302,2806985,50.54623357418704,2746317,49.453766425812965
NZ_CP075564.1,4521851,2767960,61.21298556719361,1753891,38.78701443280639
NZ_CP039070.1,3194859,1269060,39.72194078048515,1925799,60.27805921951485
NZ_CP060811.1,3171535,1348356,42.51430301100256,1823179,57.48569698899744
NZ_CP023278.1,6990729,2855039,40.84036157030261,4135690,59.15963842969739
NZ_CP018243.1,5411823,2735004,50.53757301375156,2676819,49.46242698624844
NZ_CP077828.1,3912345,1526045,39.00589032920154,2386300,60.99410967079846
NZ_CP069470.1,2856112,936632,32.793952057902494,1919480,67.20604794209751
NZ_CP019728.1,2096058,785551,37.47754117491024,1310507,62.52245882508976
NZ_CP069589.1,5080830,2580086,50.7807976255848,2500744,49.2192023744152
NZ_CP017999.1,2746556,1630516,59.36583852650374,1116040,40.63416147349626
NZ_CP051661.1,5023946,2550344,50.76376219011908,2473602,49.23623780988092
NZ_CP053790.1,2152128,854056,39.68425669848634,1298072,60.31574330151366
NZ_CP091569.1,4979324,2596595,52.14754050951495,2382729,47.85245949048505
NZ_CP084592.1,6076815,4108023,67.60158076229077,1968792,32.398419237709234
NZ_CP059437.1,2019872,675074,33.421622756293466,1344798,66.57837724370654
NZ_CP023061.1,5189917,2632417,50.72175528047944,2557500,49.278244719520565
NZ_CP085442.1,5155594,1966636,38.145672448218384,3188958,61.854327551781616
NZ_CP098418.1,2928877,1097078,37.457291651373545,1831799,62.542708348626455
NZ_CP045492.1,3644270,2138567,58.68300098510813,1505703,41.31699901489187
NZ_CP023669.1,4894002,2761736,56.43103537759077,2132266,43.568964622409226
NZ_CP032456.1,6156114,3579621,58.14741247481772,2576493,41.85258752518228
NZ_CP027238.1,3400009,2415077,71.03148844606,984932,28.968511553940004
NZ_CP086986.1,3848923,2379086,61.81173278862684,1469837,38.18826721137316
NZ_CP056878.1,5253739,3012208,57.33455735048887,2241531,42.665442649511135
NZ_CP065438.1,5464919,3138188,57.424236297006416,2326731,42.575763702993584
NZ_CP095264.1,5471606,3138988,57.36867749615013,2332618,42.63132250384987
NZ_AP021946.1,5130684,2599317,50.662192409433125,2531367,49.33780759056688
NZ_CP070339.1,5387595,1900949,35.28381402091286,3486646,64.71618597908714
NZ_CP017094.1,2856605,936812,32.79459358224186,1919793,67.20540641775814
NZ_CP054612.1,3839798,1932055,50.31657915338255,1907743,49.68342084661745
NZ_CP043853.1,4897642,2720944,55.55620439386954,2176698,44.44379560613046
NZ_CP088925.1,3974980,2684360,67.53140896306397,1290620,32.46859103693603
NZ_CP069621.1,5050942,2555127,50.58713800316852,2495815,49.41286199683148
NZ_CP050757.1,4721555,2460469,52.11141244780586,2261086,47.88858755219414
NZ_CP082010.1,5634652,3222000,57.181880975080624,2412652,42.818119024919376
NZ_CP027607.1,3944627,1539595,39.03017953281768,2405032,60.96982046718232
NZ_LR130541.1,5465992,3131653,57.29340621062014,2334339,42.70659378937986
NZ_CP017568.1,1916322,790770,41.264985738304944,1125552,58.735014261695056
NZ_CP054831.1,2639876,876693,33.20962802798313,1763183,66.79037197201687
NZ_CP021030.1,4494223,2745791,61.09601147962618,1748432,38.90398852037382
NZ_CP065412.1,7013659,4614731,65.79634111096647,2398928,34.203658889033534
NZ_AP022290.1,4781224,2813001,58.83432777882818,1968223,41.16567222117182
NZ_CP075941.1,3137875,891345,28.406007250129463,2246530,71.59399274987054
NZ_CP039954.1,5399166,3099548,57.40790336877955,2299618,42.59209663122045
NZ_CP086886.1,3846833,2377881,61.81399088548944,1468952,38.18600911451056
NZ_LT907975.1,4168905,2202322,52.82734914803768,1966583,47.17265085196232
NZ_CP056737.1,5094430,2836794,55.684227676109,2257636,44.315772323891
NZ_CP047269.1,5268984,2729571,51.80450348682023,2539413,48.19549651317977
NZ_CP095723.1,2915105,1089850,37.386303409311154,1825255,62.613696590688846
NZ_CP062974.1,3811075,1556335,40.837165366727234,2254740,59.162834633272766
NZ_CP092923.1,5979955,3483739,58.256943405092514,2496216,41.743056594907486
NZ_CP024120.1,4147576,1489482,35.912108662987734,2658094,64.08789133701227
NZ_CP021202.1,5177498,2620575,50.61469845087338,2556923,49.38530154912662
NZ_CP017875.1,1837306,574592,31.27361473810024,1262714,68.72638526189976
NZ_CP042540.1,4719578,2621651,55.54841979515965,2097927,44.45158020484035
NZ_LS998785.1,4750815,2406956,50.6640650077934,2343859,49.3359349922066
NZ_CP021061.1,5427594,1916888,35.31745373732818,3510706,64.68254626267182
NZ_LR135226.1,2806840,1067471,38.03105983953485,1739369,61.96894016046515
NZ_CP062439.1,2822484,926105,32.81170061548622,1896379,67.18829938451378
NZ_AP022120.1,4793088,2439268,50.89136690167174,2353820,49.10863309832826
NZ_CP023505.1,4074223,2076135,50.95781453297966,1998088,49.04218546702034
NZ_CP042917.1,6253838,3909487,62.51340376901352,2344351,37.48659623098648
NZ_CP021838.1,2805288,1184180,42.21242168362036,1621108,57.78757831637964
NZ_CP040314.1,5460921,2760402,50.54828663516648,2700519,49.45171336483352
NZ_CP028729.1,4754975,2486055,52.28324018527963,2268920,47.71675981472037
NZ_CP076184.1,5203814,1841870,35.394616333327825,3361944,64.60538366667217
NZ_CP097620.1,2268200,917090,40.432501543073805,1351110,59.5674984569262
NZ_CP056483.1,6331260,3363141,53.11961600060651,2968119,46.88038399939349
NZ_CP083478.1,4802011,2445111,50.9184797785761,2356900,49.0815202214239
NZ_CP091075.1,5117486,3345106,65.36619738676373,1772380,34.63380261323627
NZ_CP057918.1,4599592,2299384,49.99104268378586,2300208,50.008957316214136
NZ_CP041745.1,4485011,2790823,62.22555529964141,1694188,37.77444470035859
NZ_CP059349.1,3909225,1525341,39.01901271991252,2383884,60.98098728008748
NZ_CP013371.1,3052802,2051513,67.20098453813905,1001289,32.79901546186095
